state,county,race_whtnothsp_pct,race_blkafr_pct,race_amrindalsk_pct,race_asn_pct,race_hwnpcf_pct,race_multi_pct,race_hspltn_pct,college_edu_pct,poverty_pct,partisan_score
Kentucky,Simpson,85.0,9.6,0.4,0.8,0.1,2.0,2.6,15.1,14.4,-5
Kentucky,Spencer,94.3,1.8,0.3,0.4,0.1,1.3,2.2,19.8,7.5,-5
Kentucky,Taylor,89.4,5.2,0.2,0.9,0.1,2.1,2.5,18.8,18.2,-5
Kentucky,Todd,86.4,8.0,0.3,0.3,0.0,1.6,3.9,12.6,18.0,-5
Kentucky,Trigg,87.9,7.0,0.4,0.3,0.1,2.3,2.3,16.9,14.0,-5
Kentucky,Trimble,93.8,0.8,0.8,0.6,0.1,1.4,3.4,11.8,13.5,-5
Kentucky,Union,82.0,13.4,0.3,0.7,0.1,1.9,2.0,11.3,17.8,-5
Kentucky,Warren,77.8,9.8,0.3,4.6,0.4,2.3,5.6,30.4,16.1,-3
Kentucky,Washington,87.3,5.6,0.2,0.9,0.0,1.6,4.6,17.7,15.2,-5
Kentucky,Wayne,92.9,2.0,0.4,0.4,0.1,1.5,3.5,11.4,24.9,-5
Kentucky,Webster,88.0,4.0,0.4,0.5,0.4,1.8,5.8,9.0,14.7,-5
Kentucky,Whitley,95.9,0.9,0.3,0.5,0.0,1.3,1.3,19.9,26.5,-5
Kentucky,Wolfe,97.2,0.4,0.4,0.1,0.0,1.0,1.0,7.8,29.9,-5
Kentucky,Woodford,85.9,5.0,0.3,0.7,0.2,1.7,7.0,32.8,9.3,-3
Louisiana,Acadia,77.3,18.1,0.4,0.3,0.0,1.6,2.7,12.2,23.1,-5
Louisiana,Allen,71.0,22.6,2.3,0.7,0.0,1.9,2.3,13.1,20.8,-5
Louisiana,Ascension,68.1,23.6,0.5,1.4,0.1,1.3,5.7,27.6,12.6,-5
Louisiana,Assumption,65.4,29.6,0.8,0.4,0.1,1.1,3.1,10.3,18.9,-3
Louisiana,Avoyelles,65.0,29.9,1.2,0.6,0.0,1.9,2.0,11.3,24.6,-5
Louisiana,Beauregard,80.2,12.3,1.2,0.7,0.1,2.6,3.8,16.3,14.6,-5
Louisiana,Bienville,54.6,41.9,0.4,0.3,0.0,1.5,1.9,12.4,25.4,-2
Louisiana,Bossier,66.2,22.9,0.6,1.9,0.1,2.5,6.8,25.7,16.8,-5
Louisiana,Caddo,44.6,49.8,0.5,1.3,0.1,1.6,2.9,24.0,25.8,1
Louisiana,Calcasieu,67.2,25.7,0.6,1.4,0.1,2.0,3.8,21.7,14.2,-4
Louisiana,Caldwell,79.2,16.0,0.4,0.4,0.0,1.2,3.2,12.4,23.4,-5
Louisiana,Cameron,89.4,4.1,0.8,0.3,0.1,1.5,4.3,12.0,13.2,-5
Louisiana,Catahoula,66.2,30.7,0.5,0.1,0.0,1.1,1.7,13.9,27.8,-5
Louisiana,Claiborne,44.8,51.9,0.5,0.5,0.0,1.3,1.5,14.0,39.5,-2
Louisiana,Concordia,57.2,39.8,0.4,0.4,0.0,1.0,1.5,11.4,27.7,-3
Louisiana,De Soto,58.7,36.1,1.1,0.4,0.1,1.5,3.0,13.5,22.8,-3
Louisiana,East Baton Rouge,44.4,47.0,0.3,3.4,0.0,1.5,4.2,34.5,18.9,1
Louisiana,East Carroll,27.7,68.7,0.3,0.5,0.0,1.3,2.5,9.8,46.7,3
Louisiana,East Feliciana,53.8,42.9,0.5,0.3,0.0,1.4,1.7,12.1,20.6,-2
Louisiana,Evangeline,66.7,28.1,0.4,0.5,0.0,1.3,3.8,12.9,23.6,-5
Louisiana,Franklin,65.1,31.9,0.3,0.4,0.1,1.2,1.7,11.4,27.9,-5
Louisiana,Grant,76.5,15.5,1.2,0.5,0.0,1.8,5.2,8.5,21.0,-5
Louisiana,Iberia,58.8,32.6,0.6,2.7,0.1,1.9,4.3,12.7,23.8,-4
Louisiana,Iberville,47.5,48.8,0.3,0.4,0.0,1.0,2.7,15.0,22.9,1
Louisiana,Jackson,67.5,28.6,0.4,0.4,0.0,1.7,1.8,13.0,24.6,-5
Louisiana,Jefferson,52.3,28.0,0.6,4.2,0.1,1.7,14.9,25.2,17.1,-2
Louisiana,Jefferson Davis,78.0,16.6,0.8,0.5,0.0,2.2,2.5,15.8,19.3,-5
Louisiana,Lafayette,65.4,26.8,0.4,1.9,0.1,1.6,4.6,31.8,17.4,-4
Louisiana,Lafourche,76.8,13.6,3.0,0.9,0.1,1.9,4.4,16.3,15.8,-5
Louisiana,La Salle,82.6,12.2,1.3,0.3,0.0,1.0,2.9,12.2,18.4,-5
Louisiana,Lincoln,53.4,40.8,0.5,1.6,0.1,1.2,3.2,36.2,27.9,-3
Louisiana,Livingston,87.4,6.7,0.5,0.7,0.1,1.3,3.8,17.4,11.4,-5
Louisiana,Madison,33.8,62.8,0.3,0.3,0.0,1.2,2.2,13.4,38.9,2
Louisiana,Morehouse,49.0,48.1,0.2,0.5,0.1,1.3,1.4,13.9,28.0,-2
Louisiana,Natchitoches,52.9,41.3,1.1,0.6,0.0,2.3,2.4,19.4,30.3,-2
Louisiana,Orleans,30.8,60.2,0.3,2.9,0.1,1.7,5.6,36.5,26.1,5
Louisiana,Ouachita,58.0,37.6,0.3,1.0,0.0,1.2,2.2,24.3,24.7,-3
Louisiana,Plaquemines,63.0,21.3,1.8,4.4,0.2,3.1,7.8,19.3,16.2,-4
Louisiana,Pointe Coupee,60.3,35.6,0.3,0.3,0.0,1.2,2.9,15.8,18.8,-3
Louisiana,Rapides,61.1,32.0,0.9,1.4,0.0,1.9,3.2,20.1,19.9,-4
Louisiana,Red River,56.6,39.6,0.6,0.2,0.0,0.8,2.4,15.6,23.3,-2
Louisiana,Richland,60.8,35.7,0.4,0.3,0.0,1.1,2.3,15.4,27.8,-4
Louisiana,Sabine,67.3,16.8,9.2,0.4,0.0,4.0,4.0,14.2,22.2,-5
Louisiana,St. Bernard,62.1,23.7,0.8,2.3,0.1,2.6,10.2,12.1,20.0,-4
Louisiana,St. Charles,64.9,26.5,0.4,1.1,0.0,1.7,6.3,22.3,11.4,-4
Louisiana,St. Helena,44.2,52.3,0.5,0.4,0.1,1.3,1.9,11.2,23.2,2
Louisiana,St. James,48.3,49.1,0.3,0.4,0.0,0.8,1.7,14.0,16.7,1
Louisiana,St. John the Baptist,34.0,57.8,0.5,1.1,0.2,1.4,6.3,16.4,18.1,3
Louisiana,St. Landry,54.5,41.6,0.4,0.5,0.0,1.3,2.3,13.5,25.6,-2
Louisiana,St. Martin,64.6,30.1,0.7,0.9,0.0,1.4,3.0,14.2,19.2,-4
Louisiana,St. Mary,56.2,31.9,2.3,1.7,0.1,2.3,7.1,10.6,20.5,-4
Louisiana,St. Tammany,78.4,12.5,0.6,1.5,0.1,1.9,5.7,32.5,11.1,-5
Louisiana,Tangipahoa,63.1,30.3,0.4,0.8,0.1,1.6,4.4,19.9,20.9,-4
Louisiana,Tensas,42.3,54.3,0.2,0.2,0.0,1.3,2.2,9.7,34.9,1
Louisiana,Terrebonne,66.7,19.2,6.1,1.1,0.1,2.6,5.1,14.4,19.7,-5
Louisiana,Union,69.2,25.2,0.5,0.3,0.1,0.9,4.6,12.8,16.4,-5
Louisiana,Vermilion,78.4,14.4,0.4,2.1,0.0,1.6,3.7,12.1,17.0,-5
Louisiana,Vernon,70.0,14.6,1.6,2.1,0.5,3.6,9.4,17.7,18.3,-5
Louisiana,Washington,65.4,30.4,0.5,0.3,0.0,1.5,2.4,12.2,23.1,-5
Louisiana,Webster,61.7,34.3,0.6,0.4,0.0,1.5,2.0,15.5,20.3,-4
Louisiana,West Baton Rouge,55.3,39.7,0.2,0.7,0.1,1.4,3.2,20.1,13.5,-2
Louisiana,West Carroll,78.5,15.9,0.9,0.3,0.0,1.3,4.0,12.0,21.2,-5
Louisiana,West Feliciana,52.9,44.6,0.2,0.3,0.0,0.9,1.6,23.0,21.0,-3
Louisiana,Winn,64.6,30.9,0.9,0.2,0.0,1.6,2.2,13.1,23.7,-5
Maine,Androscoggin,90.4,4.4,0.4,0.9,0.0,2.4,2.0,22.1,12.4,-2
Maine,Aroostook,93.9,1.1,1.9,0.5,0.0,1.5,1.3,18.5,14.4,-3
Maine,Cumberland,90.4,3.1,0.4,2.3,0.0,2.0,2.1,45.0,8.1,3
Maine,Franklin,95.7,0.6,0.5,0.5,0.0,1.6,1.3,26.1,13.7,-1
Maine,Hancock,94.6,1.0,0.5,1.2,0.0,1.4,1.5,32.4,11.0,1
Maine,Kennebec,94.6,0.8,0.5,0.9,0.0,1.8,1.6,26.7,12.4,-1
Maine,Knox,95.1,0.8,0.5,0.6,0.0,1.6,1.5,30.5,10.7,2
Maine,Lincoln,95.8,0.6,0.4,0.8,0.0,1.3,1.2,33.1,11.4,0
Maine,Oxford,95.2,0.6,0.5,0.8,0.0,1.7,1.4,18.8,13.5,-2
Maine,Penobscot,93.7,1.0,1.3,1.1,0.0,1.8,1.4,26.2,14.3,-2
Maine,Piscataquis,95.1,0.6,0.8,0.8,0.0,1.5,1.5,17.8,15.5,-4
Maine,Sagadahoc,94.5,0.9,0.5,0.9,0.0,1.7,1.8,34.5,9.7,1
Maine,Somerset,95.6,0.6,0.6,0.7,0.0,1.6,1.1,16.6,15.9,-3
Maine,Waldo,95.3,0.6,0.5,0.7,0.0,1.6,1.5,30.3,13.1,-1
Maine,Washington,89.4,0.7,5.4,0.5,0.0,2.0,2.4,20.9,21.1,-3
Maine,York,94.1,1.0,0.4,1.4,0.0,1.7,1.7,30.9,7.8,1
Maryland,Allegany,86.8,8.2,0.2,1.2,0.1,2.1,1.9,18.2,17.0,-5
Maryland,Anne Arundel,67.5,17.9,0.4,4.2,0.1,3.2,8.1,40.1,6.1,0
Maryland,Baltimore,56.6,29.7,0.4,6.3,0.1,2.6,5.7,37.8,8.3,2
Maryland,Calvert,78.0,13.1,0.5,1.9,0.1,3.1,4.1,30.1,6.0,-3
Maryland,Caroline,75.5,14.2,0.9,1.2,0.3,2.5,7.4,16.6,13.8,-5
Maryland,Carroll,88.7,3.8,0.3,2.0,0.1,1.9,3.7,34.6,5.0,-5
Maryland,Cecil,84.9,7.2,0.4,1.5,0.1,2.4,4.6,23.0,9.7,-4
Maryland,Charles,38.6,49.0,0.8,3.4,0.1,3.9,6.0,28.5,7.5,4
Maryland,Dorchester,62.6,29.0,0.5,1.2,0.1,2.3,5.9,20.1,15.7,-2
Maryland,Frederick,72.7,10.4,0.5,4.8,0.1,3.0,10.2,40.5,6.7,-1
Maryland,Garrett,96.3,1.0,0.2,0.4,0.0,0.9,1.2,19.6,11.8,-5
Maryland,Harford,75.5,14.5,0.3,3.1,0.1,2.8,4.7,35.2,7.1,-3
Maryland,Howard,51.1,20.0,0.4,19.1,0.1,3.8,7.1,61.2,5.9,4
Maryland,Kent,78.0,15.0,0.3,1.4,0.1,1.9,4.3,33.2,12.8,-1
Maryland,Montgomery,43.4,19.9,0.7,15.6,0.1,3.4,19.9,58.3,7.0,5
Maryland,Prince George's,12.5,64.4,1.2,4.5,0.2,2.7,19.1,31.9,8.6,5
Maryland,Queen Anne's,86.3,6.4,0.5,1.2,0.1,2.1,4.1,35.3,7.7,-4
Maryland,St. Mary's,73.9,14.7,0.5,2.9,0.1,3.5,5.3,30.4,8.5,-3
Maryland,Somerset,51.4,42.0,0.5,0.9,0.1,2.6,3.6,14.4,24.7,-2
Maryland,Talbot,77.7,12.9,0.4,1.4,0.2,1.8,6.8,37.4,9.1,-2
Maryland,Washington,78.2,12.1,0.3,1.9,0.1,3.0,5.4,21.5,13.3,-4
Maryland,Wicomico,62.3,27.1,0.4,3.1,0.1,2.8,5.4,27.8,15.0,-2
Maryland,Worcester,80.1,13.1,0.4,1.5,0.0,1.9,3.6,30.1,9.9,-4
Maryland,Baltimore City,56.6,29.7,0.4,6.3,0.1,2.6,5.7,37.8,8.3,5
Massachusetts,Barnstable,89.8,3.4,0.8,1.6,0.1,1.9,3.2,41.7,7.6,2
Massachusetts,Berkshire,87.8,3.5,0.3,1.7,0.1,2.4,5.1,33.2,10.6,5
Massachusetts,Bristol,82.4,5.7,0.6,2.5,0.1,2.3,8.4,27.3,11.1,1
Massachusetts,Dukes,87.3,4.5,1.3,1.1,0.1,3.0,3.8,46.3,7.6,5
Massachusetts,Essex,69.5,7.1,0.9,3.9,0.2,2.8,21.9,38.8,10.2,3
Massachusetts,Franklin,90.4,1.6,0.5,1.8,0.2,2.1,4.2,36.8,10.4,4
Massachusetts,Hampden,61.7,10.8,0.8,2.7,0.2,2.7,26.1,26.5,17.1,2
Massachusetts,Hampshire,83.4,3.4,0.3,5.8,0.1,2.4,5.8,45.6,10.2,5
Massachusetts,Middlesex,71.6,5.9,0.3,12.9,0.1,2.4,8.3,54.1,8.0,4
Massachusetts,Nantucket,71.7,10.7,0.4,1.7,0.0,2.0,15.3,45.1,5.7,4
Massachusetts,Norfolk,74.4,7.8,0.2,11.8,0.0,2.1,4.8,52.5,6.7,3
Massachusetts,Plymouth,81.7,11.3,0.3,1.5,0.1,2.0,4.1,35.7,7.3,1
Massachusetts,Suffolk,44.9,24.7,0.7,9.3,0.2,3.6,23.4,43.6,17.9,5
Massachusetts,Worcester,76.1,6.0,0.4,5.4,0.1,2.3,11.9,35.3,10.4,2
Michigan,Alcona,95.7,0.5,0.7,0.4,0.1,1.2,1.6,15.2,14.6,-5
Michigan,Alger,83.5,7.3,4.4,0.5,0.0,3.1,1.6,17.8,13.0,-3
Michigan,Allegan,88.2,1.5,0.7,0.9,0.0,1.9,7.4,22.3,9.5,-4
Michigan,Alpena,95.6,0.5,0.6,0.6,0.1,1.3,1.4,17.3,13.8,-4
Michigan,Antrim,94.6,0.3,1.2,0.3,0.1,1.5,2.4,26.9,11.1,-4
Michigan,Arenac,94.5,0.5,1.2,0.3,0.1,1.7,2.0,11.6,15.7,-4
Michigan,Baraga,72.3,7.9,14.2,0.3,0.0,4.5,1.6,15.5,16.7,-4
Michigan,Barry,94.0,0.6,0.6,0.5,0.0,1.5,3.1,19.5,8.8,-4
Michigan,Bay,89.9,1.9,0.7,0.6,0.0,2.3,5.4,19.0,14.5,-2
Michigan,Benzie,93.5,0.7,1.5,0.5,0.0,1.6,2.6,28.6,9.4,-2
Michigan,Berrien,74.7,14.9,0.7,2.1,0.1,2.6,5.7,26.7,17.3,-2
Michigan,Branch,90.0,2.3,0.5,0.7,0.0,1.9,5.0,14.0,12.6,-5
Michigan,Calhoun,77.3,11.2,0.8,3.0,0.0,3.5,5.3,21.0,19.1,-2
Michigan,Cass,86.3,5.2,1.2,0.8,0.1,3.1,4.0,18.1,12.0,-4
Michigan,Charlevoix,93.7,0.5,1.6,0.6,0.1,1.9,2.1,30.3,10.1,-3
Michigan,Cheboygan,92.0,0.7,3.0,0.4,0.1,2.8,1.5,19.5,14.3,-4
Michigan,Chippewa,69.6,6.7,16.1,1.0,0.1,5.3,2.0,20.7,17.0,-3
Michigan,Clare,94.7,0.7,0.9,0.3,0.0,1.6,2.0,12.1,22.3,-4
Michigan,Clinton,89.6,2.1,0.5,1.7,0.1,2.0,4.5,31.5,7.4,-2
Michigan,Crawford,94.3,0.9,0.8,0.8,0.0,1.4,2.0,17.6,16.6,-4
Michigan,Delta,92.9,0.4,2.6,0.5,0.0,2.5,1.4,20.7,12.6,-3
Michigan,Dickinson,95.1,0.5,1.0,0.6,0.1,1.5,1.6,25.5,12.1,-5
Michigan,Eaton,82.8,7.0,0.5,2.5,0.0,2.5,5.5,26.1,8.7,-1
Michigan,Emmet,91.2,0.8,3.8,0.6,0.1,2.3,1.7,32.9,8.5,-3
Michigan,Genesee,72.5,20.3,0.6,1.1,0.0,2.7,3.5,20.4,18.3,1
Michigan,Gladwin,95.7,0.5,0.6,0.4,0.0,1.1,1.8,13.6,16.6,-4
Michigan,Gogebic,89.9,3.9,2.9,0.4,0.1,1.6,1.5,18.4,18.7,-2
Michigan,Grand Traverse,92.7,0.7,1.3,0.8,0.1,1.9,2.9,34.2,9.3,-2
Michigan,Gratiot,85.7,5.9,0.7,0.6,0.0,1.4,6.3,14.7,19.5,-4
Michigan,Hillsdale,94.6,0.7,0.6,0.5,0.0,1.5,2.3,16.8,14.0,-5
Michigan,Houghton,91.9,0.9,0.7,3.3,0.0,1.7,1.7,32.9,14.9,-3
Michigan,Huron,95.2,0.6,0.4,0.6,0.0,0.9,2.5,15.5,13.4,-5
Michigan,Ingham,69.2,12.2,0.6,7.3,0.1,4.2,7.9,38.4,19.8,3
Michigan,Ionia,88.4,4.7,0.7,0.5,0.0,1.6,4.8,16.2,11.6,-4
Michigan,Iosco,93.4,0.8,1.0,0.9,0.1,2.0,2.4,16.6,17.0,-4
Michigan,Iron,94.0,0.4,1.5,0.5,0.0,1.7,2.3,18.5,13.5,-4
Michigan,Isabella,85.2,2.7,4.0,2.0,0.0,3.2,4.0,29.4,23.8,-1
Michigan,Jackson,84.6,8.1,0.4,0.9,0.1,2.8,3.6,21.1,13.3,-3
Michigan,Kalamazoo,77.2,11.8,0.5,2.8,0.1,3.5,5.0,37.2,14.0,2
Michigan,Kalkaska,93.6,0.6,1.0,0.7,0.0,2.1,2.2,12.5,17.1,-5
Michigan,Kent,73.5,10.5,0.8,3.4,0.1,3.0,10.7,34.7,10.4,-1
Michigan,Keweenaw,96.9,0.3,0.3,0.1,0.0,1.4,1.3,25.1,12.2,-3
Michigan,Lake,85.3,8.7,1.0,0.3,0.0,2.9,2.6,11.4,22.1,-3
Michigan,Lapeer,91.8,1.2,0.5,0.7,0.0,1.5,4.7,18.4,8.7,-5
Michigan,Leelanau,89.9,0.7,3.7,0.7,0.0,2.0,4.5,40.8,7.1,-1
Michigan,Lenawee,86.5,3.0,0.6,0.5,0.0,2.1,8.2,20.5,10.4,-3
Michigan,Livingston,94.2,0.6,0.5,1.0,0.1,1.4,2.5,34.7,5.3,-4
Michigan,Luce,78.0,11.5,5.4,0.3,0.1,3.5,1.6,15.1,19.0,-5
Michigan,Mackinac,73.0,3.1,16.6,0.7,0.0,5.2,1.9,19.1,14.3,-4
Michigan,Macomb,78.6,12.2,0.3,4.1,0.0,2.4,2.7,24.2,11.2,-2
Michigan,Manistee,88.9,3.4,2.3,0.4,0.1,2.1,3.3,20.5,13.5,-2
Michigan,Marquette,92.1,1.6,2.0,0.8,0.0,2.3,1.6,30.8,16.7,1
Michigan,Mason,91.2,0.9,1.1,0.8,0.0,1.9,4.6,22.2,13.3,-3
Michigan,Mecosta,91.1,2.9,0.8,0.9,0.1,2.4,2.4,21.7,20.3,-4
Michigan,Menominee,92.6,0.7,3.1,0.4,0.0,1.7,1.9,15.8,11.8,-4
Michigan,Midland,91.5,1.4,0.5,2.4,0.1,1.7,2.8,34.1,10.7,-3
Michigan,Missaukee,93.4,0.6,0.9,0.7,0.0,1.7,3.2,13.4,14.2,-5
Michigan,Monroe,91.2,2.6,0.4,0.7,0.0,1.9,3.7,18.6,11.7,-3
Michigan,Montcalm,91.6,2.5,0.6,0.4,0.0,1.7,3.6,12.8,14.9,-4
Michigan,Montmorency,95.7,0.5,0.7,0.2,0.0,1.7,1.3,12.0,14.1,-5
Michigan,Muskegon,76.3,14.1,1.0,0.7,0.0,3.0,5.8,18.6,15.2,0
Michigan,Newaygo,90.5,1.2,0.8,0.5,0.0,1.7,5.8,15.0,14.4,-5
Michigan,Oakland,71.7,14.0,0.3,8.0,0.0,2.2,4.2,45.7,7.8,1
Michigan,Oceana,81.3,1.3,1.6,0.3,0.0,1.7,15.1,18.1,14.6,-4
Michigan,Ogemaw,94.4,0.3,1.0,0.7,0.0,1.5,2.4,11.8,16.2,-5
Michigan,Ontonagon,94.6,0.3,1.5,0.7,0.0,1.5,1.6,17.4,15.6,-4
Michigan,Osceola,94.3,0.9,0.7,0.3,0.1,2.0,2.0,12.4,14.7,-5
Michigan,Oscoda,95.2,0.5,1.0,0.2,0.1,1.6,1.7,10.9,18.0,-5
Michigan,Otsego,94.3,0.5,0.9,0.9,0.0,1.9,1.7,22.0,12.0,-5
Michigan,Ottawa,83.6,1.9,0.6,3.0,0.0,2.0,10.0,32.5,8.2,-4
Michigan,Presque Isle,95.5,0.6,1.0,0.6,0.0,1.1,1.5,16.2,15.4,-4
Michigan,Roscommon,94.5,0.6,1.0,0.7,0.0,1.4,2.1,14.2,18.8,-4
Michigan,Saginaw,69.2,19.3,0.6,1.5,0.1,2.3,8.5,21.1,17.5,-1
Michigan,St. Clair,91.0,2.5,0.6,0.7,0.0,2.2,3.4,18.0,12.4,-4
Michigan,St. Joseph,86.2,2.6,0.6,0.7,0.0,2.5,8.1,15.4,13.0,-4
Michigan,Sanilac,94.0,0.6,0.6,0.4,0.0,1.2,3.7,13.9,14.5,-5
Michigan,Schoolcraft,85.5,0.4,9.3,0.2,0.0,3.8,1.1,15.2,14.6,-4
Michigan,Shiawassee,94.0,0.7,0.6,0.6,0.1,1.6,3.0,16.2,11.1,-3
Michigan,Tuscola,93.3,1.3,0.6,0.3,0.0,1.4,3.5,13.8,14.2,-5
Michigan,Van Buren,81.0,4.0,1.2,0.7,0.1,2.6,11.7,20.6,12.8,-2
Michigan,Washtenaw,70.0,12.3,0.4,9.7,0.1,3.5,4.8,54.3,12.9,5
Michigan,Wayne,49.5,38.8,0.5,3.5,0.0,2.6,6.1,22.8,22.6,4
Michigan,Wexford,94.5,0.7,0.7,0.6,0.0,1.8,2.1,17.6,13.5,-5
Minnesota,Aitkin,93.8,0.5,2.6,0.3,0.0,1.6,1.5,16.7,12.1,-4
Minnesota,Anoka,80.6,6.9,0.9,4.8,0.1,2.9,4.7,28.7,5.4,-2
Minnesota,Becker,86.1,0.7,8.1,0.5,0.0,3.4,2.1,24.0,11.7,-4
Minnesota,Beltrami,72.0,0.8,22.0,0.8,0.0,3.3,2.4,27.0,18.8,-2
Minnesota,Benton,89.4,4.6,0.7,1.2,0.0,2.0,2.5,22.1,9.7,-5
Minnesota,Big Stone,95.6,0.5,0.7,0.2,0.0,1.0,2.3,16.8,12.3,-4
Minnesota,Blue Earth,87.5,4.2,0.4,2.4,0.1,2.1,3.8,32.2,16.3,-1
Minnesota,Brown,93.2,0.5,0.3,0.8,0.0,0.8,4.6,19.8,8.0,-5
Minnesota,Carlton,88.1,1.7,6.0,0.5,0.0,2.6,1.8,21.5,9.3,0
Minnesota,Carver,88.6,2.1,0.3,3.3,0.0,1.9,4.3,47.5,4.0,-2
Minnesota,Cass,82.8,0.5,12.5,0.4,0.0,2.4,2.4,21.6,15.1,-4
Minnesota,Chippewa,86.6,0.9,1.4,0.9,1.4,1.8,7.7,17.8,10.5,-4
Minnesota,Chisago,93.1,1.4,0.7,1.3,0.0,1.6,2.3,21.2,6.1,-4
Minnesota,Clay,86.6,3.9,1.8,1.4,0.1,2.5,4.6,33.2,12.0,-1
Minnesota,Clearwater,84.3,0.7,9.3,0.3,0.0,3.8,2.4,15.3,14.8,-5
Minnesota,Cook,85.0,1.0,8.5,0.9,0.0,2.9,2.5,40.4,8.8,3
Minnesota,Cottonwood,85.3,1.2,0.8,4.0,0.3,2.0,8.2,20.4,11.3,-5
Minnesota,Crow Wing,94.8,0.8,1.0,0.5,0.0,1.6,1.5,24.6,9.8,-4
Minnesota,Dakota,77.7,7.0,0.6,5.2,0.1,2.9,7.4,41.1,5.8,1
Minnesota,Dodge,91.9,0.7,0.4,0.8,0.0,1.6,5.1,24.6,5.8,-4
Minnesota,Douglas,95.9,0.6,0.4,0.5,0.0,1.1,1.8,25.2,7.3,-5
Minnesota,Faribault,90.4,0.7,0.8,0.4,0.0,1.4,7.3,17.3,12.1,-5
Minnesota,Fillmore,96.1,0.5,0.2,0.6,0.0,1.0,1.8,20.7,10.3,-3
Minnesota,Freeborn,84.6,1.5,0.6,2.6,0.2,1.4,9.9,16.8,11.8,-3
Minnesota,Goodhue,91.8,1.4,1.5,0.7,0.1,1.7,3.5,24.7,8.0,-3
Minnesota,Grant,94.9,0.7,0.5,0.3,0.1,1.5,2.4,18.6,9.2,-4
Minnesota,Hennepin,68.6,13.6,1.1,7.5,0.1,3.2,7.0,48.2,10.5,4
Minnesota,Houston,96.0,0.7,0.3,0.6,0.0,1.5,1.2,23.2,7.6,-2
Minnesota,Hubbard,92.6,0.5,2.8,0.6,0.1,1.9,2.2,26.6,11.5,-4
Minnesota,Isanti,93.7,0.9,0.6,1.1,0.1,1.8,2.1,17.3,7.9,-5
Minnesota,Itasca,91.6,0.5,3.9,0.3,0.1,2.5,1.6,22.7,11.2,-3
Minnesota,Jackson,91.7,1.0,0.4,1.7,0.1,1.7,3.9,20.2,8.6,-5
Minnesota,Kanabec,94.7,0.6,0.8,0.6,0.0,1.9,1.7,14.8,9.4,-5
Minnesota,Kandiyohi,79.6,6.2,0.5,1.1,0.1,1.2,12.3,22.6,10.6,-4
Minnesota,Kittson,95.4,0.4,0.4,0.8,0.0,1.2,2.2,23.2,9.4,-3
Minnesota,Koochiching,93.1,0.7,2.7,0.6,0.0,1.9,1.3,18.7,12.7,-3
Minnesota,Lac Qui Parle,94.4,0.7,0.3,0.8,0.2,1.4,2.6,19.0,9.8,-4
Minnesota,Lake,95.0,0.8,0.7,0.5,0.0,1.5,1.7,29.0,8.4,0
Minnesota,Lake of the Woods,92.4,0.5,0.9,2.0,0.0,2.8,1.4,17.0,9.7,-5
Minnesota,Le Sueur,91.1,0.8,0.5,0.7,0.0,1.2,6.2,21.9,7.7,-4
Minnesota,Lincoln,95.8,0.2,0.4,0.5,0.1,1.0,2.3,19.7,10.4,-5
Minnesota,Lyon,83.3,3.5,0.8,4.6,0.1,1.6,7.1,26.5,12.2,-4
Minnesota,McLeod,90.8,0.8,0.5,0.8,0.1,1.1,6.5,18.0,7.7,-5
Minnesota,Mahnomen,45.0,0.7,43.4,0.1,0.0,9.4,4.0,12.1,21.0,-1
Minnesota,Marshall,93.0,0.4,1.0,0.4,0.0,1.2,4.8,20.1,9.4,-5
Minnesota,Martin,92.8,0.8,0.5,0.7,0.1,1.2,4.5,20.0,11.1,-5
Minnesota,Meeker,93.9,0.7,0.3,0.4,0.1,1.0,4.0,19.1,9.1,-5
Minnesota,Mille Lacs,88.8,0.6,6.4,0.6,0.0,2.0,2.5,15.5,11.0,-5
Minnesota,Morrison,95.7,0.8,0.4,0.5,0.0,1.2,1.8,16.4,10.5,-5
Minnesota,Mower,77.6,3.7,0.7,4.8,0.4,2.0,11.9,20.7,10.6,-2
Minnesota,Murray,92.7,0.5,0.4,1.4,0.2,1.1,4.3,18.1,8.2,-5
Minnesota,Nicollet,88.2,3.7,0.5,1.7,0.0,1.7,4.7,32.2,8.8,-1
Minnesota,Nobles,58.2,5.4,1.3,7.1,0.1,1.5,28.4,14.5,12.8,-4
Minnesota,Norman,89.6,0.8,2.1,0.7,0.1,2.6,4.9,17.5,12.7,-2
Minnesota,Olmsted,79.8,6.5,0.4,6.5,0.1,2.4,5.0,43.1,8.3,-1
Minnesota,Otter Tail,92.3,1.7,0.8,0.6,0.1,1.4,3.6,24.7,10.3,-5
Minnesota,Pennington,90.4,1.4,2.0,0.9,0.0,2.3,3.8,18.7,10.3,-4
Minnesota,Pine,89.1,2.3,3.5,0.7,0.0,2.1,3.0,13.9,12.2,-4
Minnesota,Pipestone,87.0,1.7,2.2,1.1,0.0,2.2,7.7,20.5,9.7,-5
Minnesota,Polk,86.4,2.9,1.8,1.2,0.0,2.2,6.6,24.5,11.6,-4
Minnesota,Pope,95.9,0.5,0.4,0.6,0.0,1.3,1.5,22.2,8.0,-4
Minnesota,Ramsey,61.4,12.6,1.0,15.3,0.1,3.6,7.6,41.5,14.0,5
Minnesota,Red Lake,91.9,0.7,2.2,0.5,0.1,1.8,4.0,16.6,10.3,-4
