state,county,race_whtnothsp_pct,race_blkafr_pct,race_amrindalsk_pct,race_asn_pct,race_hwnpcf_pct,race_multi_pct,race_hspltn_pct,college_edu_pct,poverty_pct
Oklahoma,Muskogee,55.8,11.0,19.6,0.7,0.1,8.7,6.3,18.9,24.8
Oklahoma,Noble,80.9,1.8,9.3,0.5,0.1,5.0,3.9,23.9,12.8
Oklahoma,Nowata,66.7,2.5,19.4,0.2,0.0,9.2,3.1,11.5,17.0
Oklahoma,Okfuskee,61.2,7.3,21.9,0.2,0.2,6.9,3.9,12.1,24.2
Oklahoma,Oklahoma,55.7,15.8,4.3,3.6,0.1,5.4,17.8,31.2,15.9
Oklahoma,Okmulgee,62.1,8.3,17.4,0.5,0.1,8.9,4.3,14.6,18.1
Oklahoma,Osage,63.4,11.4,14.7,0.4,0.0,7.6,3.7,18.0,16.8
Oklahoma,Ottawa,64.8,1.1,20.2,0.6,1.0,8.0,5.8,14.0,19.9
Oklahoma,Pawnee,76.4,0.9,13.8,0.5,0.1,6.0,3.2,15.7,18.5
Oklahoma,Payne,76.6,3.9,5.3,4.6,0.1,5.6,4.9,36.8,23.8
Oklahoma,Pittsburg,69.2,3.3,15.4,0.5,0.1,7.9,5.3,16.3,17.7
Oklahoma,Pontotoc,65.2,2.5,19.5,0.9,0.0,8.3,5.4,28.1,17.9
Oklahoma,Pottawatomie,72.2,3.1,13.6,0.7,0.1,7.0,5.2,18.0,15.2
Oklahoma,Pushmataha,70.1,1.1,19.2,0.3,0.0,6.4,4.2,15.2,20.0
Oklahoma,Roger Mills,83.5,0.8,6.7,0.5,0.1,2.7,7.4,20.8,16.6
Oklahoma,Rogers,71.5,1.3,13.5,1.5,0.1,8.4,4.9,23.5,10.1
Oklahoma,Seminole,64.3,4.4,19.9,0.4,0.1,7.9,5.2,13.9,22.1
Oklahoma,Sequoyah,62.6,1.9,22.2,0.7,0.1,9.9,4.3,13.8,20.5
Oklahoma,Stephens,79.7,2.1,5.9,0.7,0.1,4.9,8.0,17.4,15.0
Oklahoma,Texas,44.4,5.1,2.0,3.2,0.4,2.0,46.1,20.8,16.8
Oklahoma,Tillman,58.4,8.5,4.8,0.4,0.1,4.5,27.4,15.2,23.0
Oklahoma,Tulsa,61.6,10.8,6.8,3.4,0.2,6.1,13.0,30.9,14.4
Oklahoma,Wagoner,71.2,3.8,10.5,1.7,0.1,7.5,6.4,22.7,10.0
Oklahoma,Washington,72.5,2.6,10.7,2.3,0.1,6.9,6.1,27.0,14.3
Oklahoma,Washita,82.7,1.3,4.0,0.5,0.0,3.5,10.2,21.5,16.2
Oklahoma,Woods,82.8,3.5,3.1,1.3,0.1,3.0,7.6,31.2,14.6
Oklahoma,Woodward,79.5,2.1,3.7,0.8,0.1,2.6,13.1,19.9,13.9
Oregon,Baker,90.4,0.6,1.5,0.8,0.1,2.8,4.4,22.6,17.7
Oregon,Benton,79.9,1.2,0.8,7.1,0.3,4.1,7.6,53.8,16.0
Oregon,Clackamas,81.6,1.2,1.1,4.7,0.3,3.6,8.9,35.4,8.3
Oregon,Clatsop,85.1,0.9,1.4,1.8,0.3,3.2,8.7,24.5,12.2
Oregon,Columbia,88.1,0.7,1.5,1.2,0.2,3.9,5.4,18.6,12.3
Oregon,Coos,85.0,0.7,2.9,1.4,0.3,4.4,6.7,18.6,19.9
Oregon,Crook,88.0,0.4,1.7,0.7,0.1,2.2,7.8,17.9,13.3
Oregon,Curry,85.9,0.6,2.6,0.9,0.2,3.8,7.3,23.5,15.5
Oregon,Deschutes,87.1,0.6,1.1,1.3,0.2,2.7,8.1,33.7,9.7
Oregon,Douglas,87.5,0.5,2.1,1.1,0.2,3.5,6.0,17.0,14.9
Oregon,Gilliam,88.0,0.4,1.7,0.8,0.5,2.5,6.9,19.2,11.2
Oregon,Grant,91.1,0.3,1.7,0.7,0.1,2.9,3.9,20.5,15.3
Oregon,Harney,86.9,1.1,4.2,0.6,0.0,3.1,4.9,19.2,15.7
Oregon,Hood River,63.0,0.8,1.2,1.6,0.3,2.6,32.1,30.2,10.6
Oregon,Jackson,80.4,1.0,1.6,1.6,0.4,3.6,13.2,26.8,14.3
Oregon,Jefferson,60.2,1.4,18.8,0.8,0.3,3.4,20.2,16.9,17.2
Oregon,Josephine,86.7,0.6,1.7,1.1,0.3,3.4,7.6,17.6,17.8
Oregon,Klamath,77.4,1.0,4.9,1.1,0.2,4.3,13.4,18.9,19.2
Oregon,Lake,84.4,0.7,2.5,1.4,0.2,4.0,8.4,14.8,18.9
Oregon,Lane,81.5,1.2,1.6,3.2,0.3,4.6,9.1,29.6,16.6
Oregon,Lincoln,82.0,0.9,3.9,1.4,0.2,3.9,9.5,24.1,16.2
Oregon,Linn,84.7,0.8,1.7,1.2,0.2,3.5,9.3,18.6,14.3
Oregon,Malheur,60.4,1.6,2.0,1.6,0.2,2.6,34.4,13.2,22.2
Oregon,Marion,65.0,1.5,2.6,2.5,1.0,3.6,27.0,22.6,15.2
Oregon,Morrow,58.3,1.1,2.4,0.7,0.3,2.5,37.3,9.8,14.2
Oregon,Multnomah,69.3,6.1,1.4,8.1,0.7,4.7,11.7,43.8,14.4
Oregon,Polk,77.5,1.1,2.5,2.1,0.4,4.1,14.3,30.6,14.7
Oregon,Sherman,87.2,0.5,2.9,0.6,0.1,2.5,7.4,17.6,12.2
Oregon,Tillamook,83.8,0.7,1.6,1.1,0.3,2.9,10.7,20.7,13.9
Oregon,Umatilla,65.5,1.2,4.4,1.1,0.2,2.6,27.3,15.9,15.6
Oregon,Union,88.5,0.8,1.2,1.2,1.3,2.8,4.9,24.0,13.3
Oregon,Wallowa,92.8,0.4,1.0,0.5,0.2,2.3,3.4,25.8,13.5
Oregon,Wasco,74.1,0.7,4.0,1.1,0.8,2.5,18.7,19.8,13.8
Oregon,Washington,65.1,2.5,1.1,11.4,0.5,4.4,17.0,42.4,8.0
Oregon,Wheeler,86.4,0.5,2.3,0.9,0.2,4.5,6.4,15.8,20.6
Oregon,Yamhill,76.8,1.2,2.0,2.2,0.3,3.1,16.2,25.4,11.0
Pennsylvania,Adams,89.0,2.0,0.4,0.9,0.0,1.5,7.1,22.1,8.2
Pennsylvania,Allegheny,78.4,13.4,0.2,4.1,0.0,2.2,2.2,40.0,11.2
Pennsylvania,Armstrong,97.0,0.9,0.1,0.3,0.0,1.0,0.8,15.2,12.9
Pennsylvania,Beaver,89.4,6.4,0.2,0.6,0.0,2.1,1.6,24.0,11.1
Pennsylvania,Bedford,96.7,0.7,0.2,0.4,0.0,1.0,1.2,13.8,12.3
Pennsylvania,Berks,70.9,7.2,0.9,1.6,0.2,3.0,21.9,23.9,11.7
Pennsylvania,Blair,94.6,2.0,0.2,0.7,0.0,1.5,1.3,20.3,14.5
Pennsylvania,Bradford,95.8,0.8,0.3,0.6,0.0,1.2,1.5,18.0,13.3
Pennsylvania,Bucks,83.8,4.4,0.3,5.1,0.1,1.8,5.5,39.4,6.1
Pennsylvania,Butler,94.6,1.3,0.1,1.5,0.0,1.1,1.6,34.6,8.4
Pennsylvania,Cambria,92.7,3.6,0.1,0.6,0.1,1.6,1.7,20.9,15.0
Pennsylvania,Cameron,95.9,0.9,0.4,0.4,0.1,1.4,1.2,15.9,15.1
Pennsylvania,Carbon,91.3,2.3,0.3,0.6,0.1,1.2,5.1,16.0,12.5
Pennsylvania,Centre,85.2,3.8,0.2,6.6,0.1,1.7,3.0,43.7,17.2
Pennsylvania,Chester,79.1,6.3,0.3,5.8,0.1,2.0,7.6,51.0,6.3
Pennsylvania,Clarion,95.9,1.3,0.2,0.7,0.0,1.1,1.0,21.8,16.1
Pennsylvania,Clearfield,93.0,2.9,0.2,0.6,0.0,0.9,3.0,14.1,15.0
Pennsylvania,Clinton,95.0,1.6,0.2,0.8,0.1,1.1,1.6,18.0,16.2
Pennsylvania,Columbia,93.1,2.1,0.2,1.2,0.1,1.1,2.9,21.6,13.5
Pennsylvania,Crawford,94.7,2.0,0.2,0.6,0.0,1.3,1.4,20.4,14.6
Pennsylvania,Cumberland,85.2,4.4,0.2,4.6,0.1,2.2,4.1,34.7,7.3
Pennsylvania,Dauphin,65.1,19.2,0.4,5.0,0.1,3.4,9.6,29.8,12.1
Pennsylvania,Delaware,66.3,22.4,0.2,6.1,0.0,2.2,3.9,37.7,9.8
Pennsylvania,Elk,97.3,0.5,0.2,0.4,0.0,0.9,0.8,18.5,9.9
Pennsylvania,Erie,84.2,7.8,0.3,1.8,0.1,2.4,4.4,27.4,15.7
Pennsylvania,Fayette,91.7,4.8,0.2,0.4,0.3,1.8,1.2,15.4,17.9
Pennsylvania,Forest,72.0,20.8,0.6,0.2,0.0,0.9,6.6,7.0,22.0
Pennsylvania,Franklin,87.7,4.1,0.3,1.1,0.1,2.0,5.9,20.6,9.7
Pennsylvania,Fulton,95.9,1.2,0.3,0.2,0.0,1.3,1.3,13.5,12.6
Pennsylvania,Greene,93.5,3.4,0.3,0.4,0.0,1.3,1.6,18.0,14.7
Pennsylvania,Huntingdon,90.5,5.7,0.2,0.7,0.0,1.3,2.0,15.3,14.9
Pennsylvania,Indiana,93.8,2.7,0.2,1.2,0.0,1.1,1.3,22.7,14.7
Pennsylvania,Jefferson,97.2,0.5,0.3,0.3,0.0,1.0,0.9,15.8,14.2
Pennsylvania,Juniata,93.9,0.8,0.4,0.6,0.0,1.2,4.0,14.0,12.2
Pennsylvania,Lackawanna,84.3,3.9,0.3,3.2,0.1,1.8,8.1,27.0,14.3
Pennsylvania,Lancaster,81.6,5.2,0.4,2.5,0.1,2.1,10.8,26.5,9.9
Pennsylvania,Lawrence,91.8,4.3,0.1,0.5,0.0,2.0,1.5,20.8,13.3
Pennsylvania,Lebanon,81.5,3.7,0.3,1.6,0.1,1.6,13.8,20.4,10.8
Pennsylvania,Lehigh,63.4,9.7,0.9,3.8,0.2,2.6,25.4,29.1,12.4
Pennsylvania,Luzerne,80.4,6.3,0.6,1.4,0.1,1.9,12.9,22.8,13.8
Pennsylvania,Lycoming,90.6,4.8,0.3,0.6,0.0,2.2,2.1,22.1,12.9
Pennsylvania,McKean,93.4,2.5,0.3,0.6,0.0,1.2,2.2,17.4,17.3
Pennsylvania,Mercer,90.0,5.9,0.2,0.8,0.0,1.9,1.6,22.3,12.4
Pennsylvania,Mifflin,95.7,0.9,0.2,0.6,0.0,1.1,1.7,12.2,12.7
Pennsylvania,Monroe,65.1,16.2,0.6,2.7,0.1,2.8,16.6,24.0,9.3
Pennsylvania,Montgomery,75.3,9.9,0.2,8.0,0.1,2.2,5.3,48.2,5.8
Pennsylvania,Montour,91.0,1.8,0.2,3.4,0.0,1.2,2.9,30.5,9.9
Pennsylvania,Northampton,75.9,7.0,0.4,3.0,0.1,2.3,13.8,28.8,10.0
Pennsylvania,Northumberland,92.3,2.8,0.3,0.5,0.0,1.3,3.6,15.4,14.3
Pennsylvania,Perry,95.1,1.1,0.3,0.5,0.1,1.3,2.1,16.6,9.5
Pennsylvania,Philadelphia,34.4,43.7,0.9,7.8,0.2,2.7,15.2,27.1,25.3
Pennsylvania,Pike,79.8,6.5,0.5,1.7,0.0,1.9,11.4,26.5,9.1
Pennsylvania,Potter,96.5,0.7,0.4,0.4,0.0,0.9,1.4,15.0,16.5
Pennsylvania,Schuylkill,90.6,3.5,0.3,0.6,0.1,1.2,4.8,16.0,12.1
Pennsylvania,Snyder,94.8,1.4,0.2,0.7,0.0,1.0,2.4,17.5,11.3
Pennsylvania,Somerset,94.2,3.0,0.2,0.6,0.0,0.8,1.6,15.7,12.6
Pennsylvania,Sullivan,92.6,3.8,0.6,0.4,0.0,1.0,1.9,16.5,13.9
Pennsylvania,Susquehanna,96.2,0.6,0.2,0.4,0.1,1.0,1.7,17.5,13.1
Pennsylvania,Tioga,96.1,0.8,0.3,0.5,0.0,1.2,1.3,20.2,15.1
Pennsylvania,Union,84.6,7.1,0.5,1.8,0.1,1.4,6.0,23.8,12.2
Pennsylvania,Venango,95.9,1.2,0.2,0.5,0.0,1.3,1.1,17.2,14.2
Pennsylvania,Warren,96.8,0.5,0.3,0.5,0.1,0.9,1.2,18.9,13.9
Pennsylvania,Washington,92.0,3.3,0.2,1.2,0.0,1.9,1.8,29.0,9.4
Pennsylvania,Wayne,90.3,3.5,0.3,0.7,0.0,1.2,4.7,20.4,12.9
Pennsylvania,Westmoreland,93.8,2.6,0.1,1.0,0.0,1.5,1.2,28.0,9.9
Pennsylvania,Wyoming,95.5,1.0,0.3,0.5,0.0,1.0,1.9,18.8,11.9
Pennsylvania,York,82.9,7.0,0.4,1.5,0.1,2.2,7.9,23.7,9.4
Rhode Island,Bristol,91.5,1.5,0.3,2.2,0.0,1.9,3.2,46.8,7.7
Rhode Island,Kent,88.1,2.3,0.5,2.7,0.1,2.1,5.3,32.1,8.5
Rhode Island,Newport,85.6,4.4,0.6,2.0,0.1,2.9,6.0,46.5,9.0
Rhode Island,Providence,60.9,12.3,1.4,4.5,0.3,3.2,23.4,27.8,14.7
Rhode Island,Washington,90.9,1.5,1.0,2.0,0.0,2.0,3.3,45.0,8.9
South Carolina,Abbeville,68.9,27.7,0.3,0.4,0.0,1.3,1.5,14.7,20.3
South Carolina,Aiken,65.9,25.3,0.6,1.2,0.1,2.1,5.9,25.8,14.8
South Carolina,Allendale,22.2,73.1,0.4,0.8,0.0,1.0,3.6,9.4,36.7
South Carolina,Anderson,77.2,16.3,0.3,1.0,0.0,1.7,3.9,20.8,14.4
South Carolina,Bamberg,36.1,60.4,0.4,0.5,0.1,1.1,2.2,19.1,26.5
South Carolina,Barnwell,50.9,44.2,0.6,0.9,0.0,1.5,2.6,11.7,27.7
South Carolina,Beaufort,68.2,18.2,0.4,1.4,0.1,1.9,11.2,39.8,10.7
South Carolina,Berkeley,63.6,24.5,0.7,2.7,0.1,2.8,6.9,23.3,11.7
South Carolina,Calhoun,54.3,40.7,0.5,0.3,0.1,1.2,3.9,18.2,18.2
South Carolina,Charleston,64.9,26.8,0.4,1.8,0.1,1.7,5.1,41.9,13.3
South Carolina,Cherokee,72.7,20.7,0.5,0.6,0.1,1.7,4.5,15.0,20.2
South Carolina,Chester,58.5,37.0,0.5,0.5,0.0,1.9,2.1,14.3,19.3
South Carolina,Chesterfield,60.3,32.8,0.7,0.6,0.1,1.9,4.3,11.3,22.1
South Carolina,Clarendon,48.0,47.5,0.4,0.8,0.0,1.0,3.2,14.9,23.2
South Carolina,Colleton,57.0,37.2,0.9,0.5,0.1,1.7,3.4,15.4,22.4
South Carolina,Darlington,54.7,41.6,0.4,0.5,0.1,1.3,2.1,17.8,21.9
South Carolina,Dillon,45.3,47.4,3.0,0.5,0.0,1.9,2.9,11.2,29.8
South Carolina,Dorchester,64.0,25.8,0.7,2.0,0.2,2.8,5.6,27.4,10.0
South Carolina,Edgefield,56.7,35.7,0.5,0.5,0.1,1.6,6.0,19.5,17.3
South Carolina,Fairfield,38.2,57.4,0.3,0.7,0.0,1.7,2.2,17.6,19.3
South Carolina,Florence,51.5,43.1,0.4,1.6,0.1,1.4,2.7,22.5,18.6
South Carolina,Georgetown,64.4,31.0,0.3,0.6,0.1,1.1,3.2,27.1,17.1
South Carolina,Greenville,68.3,18.5,0.5,2.6,0.1,2.0,9.3,33.3,12.4
South Carolina,Greenwood,59.2,32.5,0.5,1.4,0.1,1.4,6.3,23.3,18.3
South Carolina,Hampton,41.0,53.7,0.5,0.6,0.0,1.4,4.1,11.7,25.1
South Carolina,Horry,77.5,13.1,0.6,1.4,0.1,2.1,6.1,23.0,16.1
South Carolina,Jasper,43.3,42.0,0.9,0.9,0.1,1.5,13.2,14.8,19.9
South Carolina,Kershaw,68.8,24.7,0.4,0.8,0.1,1.7,4.4,20.4,14.4
South Carolina,Lancaster,70.0,21.6,0.3,1.5,0.0,1.6,5.6,25.1,13.6
South Carolina,Laurens,67.9,25.4,0.4,0.6,0.1,1.5,5.1,14.6,21.9
South Carolina,Lee,32.1,64.2,0.4,0.4,0.0,1.1,2.5,11.6,25.8
South Carolina,Lexington,74.5,15.5,0.5,2.2,0.1,1.9,6.3,30.1,11.7
South Carolina,McCormick,51.8,45.3,0.1,0.6,0.1,1.1,1.4,19.3,18.5
South Carolina,Marion,38.4,56.9,0.7,0.7,0.0,1.4,2.9,16.4,27.5
South Carolina,Marlboro,39.2,51.1,4.9,0.5,0.0,2.1,3.3,8.9,28.0
South Carolina,Newberry,60.2,30.8,0.8,0.7,0.3,1.6,7.6,17.1,19.0
South Carolina,Oconee,84.1,7.6,0.4,0.9,0.0,1.8,5.7,24.2,16.0
South Carolina,Orangeburg,33.2,62.2,0.7,1.0,0.0,1.4,2.4,20.1,24.4
South Carolina,Pickens,85.6,7.0,0.3,2.1,0.0,1.8,3.8,23.6,15.3
South Carolina,Richland,42.1,48.2,0.4,2.9,0.1,2.4,5.2,37.7,16.9
South Carolina,Saluda,57.9,26.5,1.4,0.4,1.0,1.4,16.2,16.3,18.0
South Carolina,Spartanburg,68.0,21.0,0.4,2.5,0.1,1.9,7.1,23.8,13.7
South Carolina,Sumter,44.9,47.9,0.6,1.5,0.1,2.0,4.1,19.5,19.1
South Carolina,Union,64.2,32.2,0.3,0.4,0.1,1.8,1.7,12.5,18.0
South Carolina,Williamsburg,31.4,64.8,0.5,0.8,0.0,1.0,2.1,12.6,26.8
South Carolina,York,70.2,19.4,0.9,2.5,0.1,2.2,5.7,31.1,11.2
South Dakota,Aurora,88.6,0.7,2.7,0.7,0.0,1.8,6.4,20.2,10.9
South Dakota,Beadle,73.8,1.4,1.5,11.4,0.4,2.0,11.1,19.6,15.7
South Dakota,Bennett,32.0,0.5,59.9,0.4,0.1,5.4,5.6,17.3,34.9
South Dakota,Bon Homme,85.6,1.4,8.5,0.3,0.0,1.4,3.5,19.0,13.1
South Dakota,Brookings,89.7,1.6,1.2,2.9,0.1,1.6,3.4,40.4,13.0
South Dakota,Brown,85.9,2.6,3.4,3.1,0.2,2.1,3.3,28.8,10.9
South Dakota,Brule,84.1,0.6,9.9,0.4,0.0,3.5,2.9,25.4,14.3
South Dakota,Buffalo,15.1,0.8,80.8,0.0,0.1,2.5,4.9,8.9,43.3
South Dakota,Butte,91.0,0.6,2.4,0.5,0.1,2.7,3.6,20.8,13.7
South Dakota,Campbell,95.6,0.3,1.0,0.4,0.0,0.9,2.0,23.6,9.8
South Dakota,Charles Mix,62.7,0.5,32.1,0.3,0.0,3.4,3.5,17.2,24.9
South Dakota,Clark,93.3,2.0,0.5,0.6,0.0,1.0,3.2,18.0,11.4
South Dakota,Clay,86.7,1.7,4.1,2.9,0.1,2.5,3.0,49.3,20.2
South Dakota,Codington,92.6,0.6,2.7,0.8,0.0,1.6,2.5,21.6,11.2
South Dakota,Corson,28.6,0.5,65.6,0.5,0.0,3.3,5.3,17.7,42.4
South Dakota,Custer,90.5,0.6,3.7,0.6,0.0,2.2,3.1,24.5,11.3
South Dakota,Davison,90.6,0.9,3.4,0.6,0.1,2.0,3.1,24.0,12.8
South Dakota,Day,85.8,0.4,9.3,0.9,0.0,2.0,2.4,18.6,15.7
South Dakota,Deuel,94.6,0.9,0.6,0.3,0.0,1.1,2.8,20.1,9.2
South Dakota,Dewey,20.1,0.5,74.0,0.2,0.0,4.3,4.8,14.6,34.9
South Dakota,Douglas,93.9,0.6,2.5,0.2,0.0,1.5,1.9,18.9,12.1
South Dakota,Edmunds,94.9,0.3,1.2,1.2,0.0,1.0,2.0,25.0,10.7
South Dakota,Fall River,84.8,1.3,6.6,1.4,0.0,3.2,4.0,23.0,14.0
South Dakota,Faulk,96.8,0.5,0.6,0.6,0.0,0.5,1.3,26.7,14.2
South Dakota,Grant,92.0,0.7,1.5,0.4,0.1,1.3,4.9,14.9,10.0
South Dakota,Gregory,87.4,0.4,7.8,0.5,0.1,3.0,1.6,21.1,16.5
South Dakota,Haakon,91.6,0.3,2.6,0.3,0.1,3.6,2.1,17.8,12.0
South Dakota,Hamlin,93.0,0.5,0.9,0.4,0.0,0.9,4.8,21.6,9.0
South Dakota,Hand,96.5,0.1,0.6,0.4,0.0,1.0,1.4,24.6,10.5
South Dakota,Hanson,96.3,0.5,0.4,0.4,0.0,1.0,1.5,21.8,9.2
South Dakota,Harding,92.2,1.0,2.3,0.2,0.0,2.0,2.6,30.8,10.9
South Dakota,Hughes,81.8,0.8,11.9,0.8,0.0,2.9,3.2,34.4,10.3
South Dakota,Hutchinson,93.8,1.0,1.4,0.3,0.0,1.1,2.9,23.7,11.5
South Dakota,Hyde,87.4,0.5,8.6,0.2,0.1,2.4,1.4,19.6,10.2
South Dakota,Jackson,39.4,1.2,52.3,0.2,0.0,5.1,4.6,21.8,36.2
South Dakota,Jerauld,92.9,0.4,0.7,0.2,0.1,1.2,5.0,19.3,12.9
South Dakota,Jones,88.9,0.3,4.5,0.0,0.3,4.1,2.4,15.9,13.7
South Dakota,Kingsbury,94.5,0.5,1.1,0.6,0.0,1.5,2.1,22.2,10.3
South Dakota,Lake,92.9,1.1,1.2,1.0,0.1,1.5,2.6,31.7,10.1
South Dakota,Lawrence,90.6,0.8,2.4,1.5,0.1,1.9,3.3,30.9,13.6
South Dakota,Lincoln,92.8,1.5,0.7,1.4,0.1,1.7,2.2,41.0,3.5
South Dakota,Lyman,55.7,0.7,39.1,0.3,0.1,3.4,2.7,17.9,22.2
South Dakota,McCook,92.9,0.9,1.3,0.3,0.1,1.2,4.3,21.5,9.4
South Dakota,McPherson,96.5,0.7,0.2,0.4,0.1,1.0,1.4,15.3,15.6
South Dakota,Marshall,79.5,0.7,9.5,0.2,0.0,2.1,12.1,23.6,12.1
South Dakota,Meade,87.0,2.0,3.0,1.1,0.1,3.2,4.5,24.7,9.1
South Dakota,Mellette,37.8,0.3,54.6,0.2,0.0,5.9,3.7,15.2,38.0
South Dakota,Miner,93.6,1.0,0.7,0.5,0.0,1.5,3.3,20.1,12.0
South Dakota,Minnehaha,81.4,6.6,2.8,2.5,0.1,2.5,5.0,30.9,9.0
South Dakota,Moody,75.8,1.5,13.5,3.0,0.0,3.3,4.7,23.9,10.7
South Dakota,Pennington,80.0,1.5,10.1,1.3,0.1,3.8,5.2,29.6,12.9
South Dakota,Perkins,94.4,0.5,2.0,0.4,0.1,1.4,1.5,19.4,12.8
South Dakota,Potter,93.1,0.5,2.4,0.8,0.0,1.8,2.0,22.2,9.4
South Dakota,Roberts,55.7,0.7,38.4,0.2,0.0,3.2,4.1,17.5,17.6
South Dakota,Sanborn,94.1,0.2,0.5,0.3,0.0,1.7,3.7,18.5,13.5
South Dakota,Oglala Lakota,4.6,0.3,92.5,0.2,0.1,1.6,3.9,12.4,41.5
South Dakota,Spink,93.6,0.7,2.7,0.1,0.0,1.0,3.2,21.9,10.3
South Dakota,Stanley,87.3,0.7,6.9,0.3,0.0,2.6,2.6,27.9,7.6
South Dakota,Sully,93.4,0.4,2.4,0.1,0.0,1.7,2.4,24.9,8.3
South Dakota,Todd,8.0,0.6,85.7,2.6,0.0,2.4,4.2,16.2,50.4
South Dakota,Tripp,80.9,0.5,14.7,0.4,0.0,2.7,2.2,22.1,19.0
South Dakota,Turner,94.7,0.6,1.1,0.2,0.0,1.1,2.8,22.6,10.2
South Dakota,Union,92.0,1.3,0.8,1.6,0.0,1.6,3.2,30.6,6.1
South Dakota,Walworth,77.2,0.5,14.3,3.3,0.0,3.2,2.2,22.3,12.3
South Dakota,Yankton,87.8,2.1,3.2,0.9,0.0,1.8,5.0,27.5,11.4
South Dakota,Ziebach,24.2,0.5,70.4,0.4,0.0,3.8,4.5,14.9,56.7
Tennessee,Anderson,89.1,4.0,0.5,1.5,0.1,2.2,3.1,23.8,15.3
Tennessee,Bedford,76.6,8.4,1.1,1.1,0.2,2.2,12.6,15.7,16.8
Tennessee,Benton,92.5,2.5,0.6,0.6,0.0,1.6,2.5,12.8,18.8
Tennessee,Bledsoe,88.4,7.1,0.6,0.3,0.0,1.4,2.5,12.4,23.1
Tennessee,Blount,90.8,3.0,0.4,0.9,0.1,1.7,3.5,23.4,12.1
Tennessee,Bradley,85.6,5.2,0.6,1.2,0.1,2.0,6.3,21.8,16.9
Tennessee,Campbell,96.3,0.5,0.3,0.3,0.1,1.2,1.3,11.8,19.2
Tennessee,Cannon,93.7,1.8,0.3,0.4,0.1,1.6,2.5,12.2,15.0
Tennessee,Carroll,84.5,10.2,0.6,0.4,0.0,2.0,2.8,15.8,19.5
Tennessee,Carter,94.7,1.6,0.3,0.4,0.0,1.3,1.9,15.5,20.7
Tennessee,Cheatham,92.5,2.0,0.5,0.5,0.1,1.7,3.2,19.4,11.0
Tennessee,Chester,84.9,9.5,0.5,0.8,0.0,2.0,2.8,16.5,16.9
Tennessee,Claiborne,95.3,1.2,0.4,0.7,0.0,1.4,1.3,13.0,22.5
Tennessee,Clay,94.1,1.6,0.4,0.1,0.1,1.5,2.6,12.8,24.8
Tennessee,Cocke,93.0,2.1,0.6,0.4,0.1,1.8,2.5,11.4,23.0
Tennessee,Coffee,88.5,3.9,0.5,1.1,0.1,2.2,4.4,18.9,14.9
Tennessee,Crockett,73.3,14.3,0.7,0.3,0.0,2.1,10.9,13.0,17.7
Tennessee,Cumberland,94.2,0.7,0.4,0.6,0.1,1.3,3.1,18.6,14.1
Tennessee,Davidson,56.2,27.7,0.5,3.9,0.1,2.5,10.4,39.1,14.6
Tennessee,Decatur,91.9,3.0,0.4,0.5,0.1,1.2,3.3,11.5,19.4
Tennessee,DeKalb,87.4,2.0,0.5,1.2,0.0,1.5,8.6,13.6,17.1
Tennessee,Dickson,89.6,4.1,0.5,0.6,0.1,1.9,3.7,14.7,11.3
Tennessee,Dyer,79.8,14.3,0.4,0.8,0.0,1.8,3.6,18.1,17.3
Tennessee,Fayette,67.8,27.7,0.4,0.7,0.0,1.0,2.9,22.4,13.9
Tennessee,Fentress,96.3,0.5,0.4,0.3,0.0,1.1,1.6,11.7,23.4
Tennessee,Franklin,88.2,5.2,0.4,1.0,0.1,1.9,3.6,20.6,14.9
Tennessee,Gibson,77.2,18.1,0.3,0.3,0.0,1.7,2.8,17.8,16.4
Tennessee,Giles,84.2,10.4,0.4,0.5,0.0,2.2,2.8,14.8,15.2
Tennessee,Grainger,94.1,1.0,0.4,0.3,0.1,1.2,3.5,11.1,18.3
Tennessee,Greene,92.9,2.2,0.4,0.5,0.1,1.3,3.0,15.0,17.7
Tennessee,Grundy,95.9,0.6,0.7,0.4,0.0,1.2,1.4,11.0,23.0
Tennessee,Hamblen,81.1,4.4,0.9,1.1,0.3,2.0,12.0,16.4,16.7
Tennessee,Hamilton,71.0,19.4,0.5,2.1,0.1,1.8,5.9,30.5,12.5
Tennessee,Hancock,96.7,0.5,0.4,0.2,0.0,1.6,0.7,10.2,28.4
Tennessee,Hardeman,54.1,42.2,0.3,0.8,0.0,1.4,1.8,10.9,23.0
Tennessee,Hardin,91.6,3.3,0.6,0.5,0.0,1.5,2.8,12.9,18.7
Tennessee,Hawkins,95.0,1.5,0.3,0.5,0.0,1.2,1.7,13.2,16.7
Tennessee,Haywood,43.8,50.7,0.4,0.3,0.1,1.2,4.4,12.4,20.6
Tennessee,Henderson,87.5,7.8,0.3,0.3,0.0,2.1,2.3,14.4,15.2
Tennessee,Henry,87.2,7.6,0.4,0.5,0.0,1.8,2.8,15.9,18.3
Tennessee,Hickman,90.1,5.0,0.7,0.4,0.0,1.5,2.6,11.0,17.0
Tennessee,Houston,91.7,3.0,0.4,0.5,0.1,2.1,2.5,10.7,15.7
Tennessee,Humphreys,92.2,2.8,0.7,0.5,0.0,1.6,2.7,12.5,13.6
Tennessee,Jackson,95.0,0.6,0.7,0.2,0.0,1.5,2.2,8.1,18.0
Tennessee,Jefferson,92.0,2.1,0.5,0.6,0.1,1.3,3.9,16.2,14.1
