year,state,county,totalvotes,democratvotes,republicanvotes,othervotes
2016,Virginia,Shenandoah,20513,5273.0,14094.0,1146.0
2016,Virginia,Smyth,12890,2665.0,9750.0,475.0
2016,Virginia,Southampton,8878,3595.0,5035.0,248.0
2016,Virginia,Spotsylvania,62562,24207.0,34623.0,3732.0
2016,Virginia,Stafford,65934,27908.0,33868.0,4158.0
2016,Virginia,Surry,4228,2272.0,1819.0,137.0
2016,Virginia,Sussex,5044,2879.0,2055.0,110.0
2016,Virginia,Tazewell,18566,2895.0,15168.0,503.0
2016,Virginia,Warren,17960,5169.0,11773.0,1018.0
2016,Virginia,Washington,25847,5553.0,19320.0,974.0
2016,Virginia,Westmoreland,8574,3836.0,4448.0,290.0
2016,Virginia,Wise,15163,2701.0,12086.0,376.0
2016,Virginia,Wythe,13343,2770.0,10046.0,527.0
2016,Virginia,York,34118,12999.0,18837.0,2282.0
2016,Virginia,Alexandria,75770,57242.0,13285.0,5243.0
2016,Virginia,Bristol,7032,1835.0,4892.0,305.0
2016,Virginia,Buena Vista,2407,693.0,1430.0,284.0
2016,Virginia,Charlottesville,22472,17901.0,2960.0,1611.0
2016,Virginia,Chesapeake,112705,52627.0,54047.0,6031.0
2016,Virginia,Colonial Heights,8457,2367.0,5681.0,409.0
2016,Virginia,Covington,2382,914.0,1349.0,119.0
2016,Virginia,Danville,18952,11059.0,7303.0,590.0
2016,Virginia,Emporia,2367,1530.0,789.0,48.0
2016,Virginia,Fairfax,12030,355133.0,157710.0,38340.0
2016,Virginia,Falls Church,7757,5819.0,1324.0,614.0
2016,Virginia,Franklin,4070,7257.0,18569.0,1145.0
2016,Virginia,Fredericksburg,11264,6707.0,3744.0,813.0
2016,Virginia,Galax,2376,681.0,1603.0,92.0
2016,Virginia,Hampton,62356,41312.0,17902.0,3142.0
2016,Virginia,Harrisonburg,17993,10212.0,6262.0,1519.0
2016,Virginia,Hopewell,9008,4724.0,3885.0,399.0
2016,Virginia,Lexington,2465,1514.0,766.0,185.0
2016,Virginia,Lynchburg,35671,14792.0,17982.0,2897.0
2016,Virginia,Manassas,15411,8423.0,5953.0,1035.0
2016,Virginia,Manassas Park,5232,3204.0,1733.0,295.0
2016,Virginia,Martinsville,5907,3533.0,2149.0,225.0
2016,Virginia,Newport News,75715,45618.0,25468.0,4629.0
2016,Virginia,Norfolk,83388,57023.0,21552.0,4813.0
2016,Virginia,Norton,1460,383.0,1021.0,56.0
2016,Virginia,Petersburg,13786,12021.0,1451.0,314.0
2016,Virginia,Poquoson,7177,1601.0,5092.0,484.0
2016,Virginia,Portsmouth,43265,28497.0,12795.0,1973.0
2016,Virginia,Radford,6085,2925.0,2638.0,522.0
2016,Virginia,Richmond,103484,1347.0,2213.0,101.0
2016,Virginia,Roanoke,39466,17200.0,31408.0,2881.0
2016,Virginia,Salem,12225,4202.0,7226.0,797.0
2016,Virginia,Staunton,11255,5333.0,5133.0,789.0
2016,Virginia,Suffolk,43240,23280.0,18006.0,1954.0
2016,Virginia,Virginia Beach,203262,91032.0,98224.0,14006.0
2016,Virginia,Waynesboro,9204,3764.0,4801.0,639.0
2016,Virginia,Williamsburg,7626,5206.0,1925.0,495.0
2016,Virginia,Winchester,10667,5164.0,4790.0,713.0
2016,Washington,Adams,4644,1299.0,3083.0,262.0
2016,Washington,Asotin,9736,3134.0,5741.0,861.0
2016,Washington,Benton,80027,26360.0,47194.0,6473.0
2016,Washington,Chelan,33380,13032.0,18114.0,2234.0
2016,Washington,Clallam,39457,17677.0,18794.0,2986.0
2016,Washington,Clark,200160,92757.0,92441.0,14962.0
2016,Washington,Columbia,2182,526.0,1497.0,159.0
2016,Washington,Cowlitz,45692,17908.0,24185.0,3599.0
2016,Washington,Douglas,15543,4918.0,9603.0,1022.0
2016,Washington,Ferry,3601,1098.0,2202.0,301.0
2016,Washington,Franklin,23720,8886.0,13206.0,1628.0
2016,Washington,Garfield,1246,279.0,851.0,116.0
2016,Washington,Grant,28346,7810.0,18518.0,2018.0
2016,Washington,Grays Harbor,28367,12020.0,14067.0,2280.0
2016,Washington,Island,42876,20960.0,18465.0,3451.0
2016,Washington,Jefferson,20276,12656.0,6037.0,1583.0
2016,Washington,King,998499,718322.0,216339.0,63838.0
2016,Washington,Kitsap,124317,63156.0,49018.0,12143.0
2016,Washington,Kittitas,18955,7489.0,10100.0,1366.0
2016,Washington,Klickitat,10769,4194.0,5789.0,786.0
2016,Washington,Lewis,34149,9654.0,21992.0,2503.0
2016,Washington,Lincoln,5713,1244.0,4108.0,361.0
2016,Washington,Mason,28073,11993.0,13677.0,2403.0
2016,Washington,Okanogan,17091,6298.0,9610.0,1183.0
2016,Washington,Pacific,10716,4620.0,5360.0,736.0
2016,Washington,Pend Oreille,6802,1934.0,4373.0,495.0
2016,Washington,Pierce,348485,172538.0,146824.0,29123.0
2016,Washington,San Juan,10774,7172.0,2688.0,914.0
2016,Washington,Skagit,55968,26690.0,24736.0,4542.0
2016,Washington,Skamania,5639,2232.0,2928.0,479.0
2016,Washington,Snohomish,342173,185227.0,128255.0,28691.0
2016,Washington,Spokane,227246,93767.0,113435.0,20044.0
2016,Washington,Stevens,22677,5767.0,15161.0,1749.0
2016,Washington,Thurston,129410,68798.0,48624.0,11988.0
2016,Washington,Wahkiakum,2358,832.0,1344.0,182.0
2016,Washington,Walla Walla,25419,9694.0,13651.0,2074.0
2016,Washington,Whatcom,109673,60340.0,40599.0,8734.0
2016,Washington,Whitman,17305,8146.0,7403.0,1756.0
2016,Washington,Yakima,77750,31291.0,41735.0,4724.0
2016,West Virginia,Barbour,6054,1222.0,4527.0,305.0
2016,West Virginia,Berkeley,42850,12321.0,28244.0,2285.0
2016,West Virginia,Boone,8683,1790.0,6504.0,389.0
2016,West Virginia,Braxton,5090,1321.0,3537.0,232.0
2016,West Virginia,Brooke,9613,2568.0,6625.0,420.0
2016,West Virginia,Cabell,33085,11447.0,19850.0,1788.0
2016,West Virginia,Calhoun,2617,456.0,2035.0,126.0
2016,West Virginia,Clay,2972,568.0,2300.0,104.0
2016,West Virginia,Doddridge,2840,362.0,2358.0,120.0
2016,West Virginia,Fayette,15337,4290.0,10357.0,690.0
2016,West Virginia,Gilmer,2543,545.0,1896.0,102.0
2016,West Virginia,Grant,4956,512.0,4346.0,98.0
2016,West Virginia,Greenbrier,14066,3765.0,9556.0,745.0
2016,West Virginia,Hampshire,8608,1580.0,6692.0,336.0
2016,West Virginia,Hancock,12702,3262.0,8909.0,531.0
2016,West Virginia,Hardy,5643,1155.0,4274.0,214.0
2016,West Virginia,Harrison,27960,7694.0,18750.0,1516.0
2016,West Virginia,Jackson,12187,2663.0,9020.0,504.0
2016,West Virginia,Jefferson,24147,9518.0,13204.0,1425.0
2016,West Virginia,Kanawha,75690,28263.0,43850.0,3577.0
2016,West Virginia,Lewis,6928,1347.0,5274.0,307.0
2016,West Virginia,Lincoln,7066,1459.0,5307.0,300.0
2016,West Virginia,Logan,12359,2092.0,9897.0,370.0
2016,West Virginia,McDowell,6203,1438.0,4629.0,136.0
2016,West Virginia,Marion,23029,6964.0,14668.0,1397.0
2016,West Virginia,Marshall,13216,2918.0,9666.0,632.0
2016,West Virginia,Mason,10186,2081.0,7654.0,451.0
2016,West Virginia,Mercer,22982,4704.0,17404.0,874.0
2016,West Virginia,Mineral,11564,2050.0,9070.0,444.0
2016,West Virginia,Mingo,9510,1370.0,7911.0,229.0
2016,West Virginia,Monongalia,36048,14699.0,18432.0,2917.0
2016,West Virginia,Monroe,5805,1111.0,4443.0,251.0
2016,West Virginia,Morgan,7654,1573.0,5732.0,349.0
2016,West Virginia,Nicholas,9491,1840.0,7251.0,400.0
2016,West Virginia,Ohio,17938,5493.0,11139.0,1306.0
2016,West Virginia,Pendleton,3225,729.0,2398.0,98.0
2016,West Virginia,Pleasants,3150,621.0,2358.0,171.0
2016,West Virginia,Pocahontas,3646,928.0,2496.0,222.0
2016,West Virginia,Preston,12659,2470.0,9538.0,651.0
2016,West Virginia,Putnam,24893,5884.0,17788.0,1221.0
2016,West Virginia,Raleigh,29618,6443.0,22048.0,1127.0
2016,West Virginia,Randolph,10876,2735.0,7629.0,512.0
2016,West Virginia,Ritchie,4075,496.0,3405.0,174.0
2016,West Virginia,Roane,5247,1222.0,3781.0,244.0
2016,West Virginia,Summers,4862,1190.0,3455.0,217.0
2016,West Virginia,Taylor,6538,1491.0,4733.0,314.0
2016,West Virginia,Tucker,3475,751.0,2565.0,159.0
2016,West Virginia,Tyler,3654,507.0,2996.0,151.0
2016,West Virginia,Upshur,9218,1766.0,7005.0,447.0
2016,West Virginia,Wayne,15182,3357.0,11152.0,673.0
2016,West Virginia,Webster,2978,556.0,2302.0,120.0
2016,West Virginia,Wetzel,6265,1359.0,4519.0,387.0
2016,West Virginia,Wirt,2422,386.0,1911.0,125.0
2016,West Virginia,Wood,35615,8400.0,25434.0,1781.0
2016,West Virginia,Wyoming,7831,1062.0,6547.0,222.0
2016,Wisconsin,Adams,10164,3770.0,5983.0,411.0
2016,Wisconsin,Ashland,8029,4228.0,3302.0,499.0
2016,Wisconsin,Barron,22643,7879.0,13606.0,1158.0
2016,Wisconsin,Bayfield,9529,4954.0,4125.0,450.0
2016,Wisconsin,Brown,128979,53364.0,67199.0,8416.0
2016,Wisconsin,Buffalo,6988,2531.0,4049.0,408.0
2016,Wisconsin,Burnett,8743,2948.0,5412.0,383.0
2016,Wisconsin,Calumet,26650,9646.0,15348.0,1656.0
2016,Wisconsin,Chippewa,31561,11886.0,17909.0,1766.0
2016,Wisconsin,Clark,13596,4227.0,8646.0,723.0
2016,Wisconsin,Columbia,29771,13526.0,14160.0,2085.0
2016,Wisconsin,Crawford,7744,3425.0,3844.0,475.0
2016,Wisconsin,Dane,310017,217526.0,71279.0,21212.0
2016,Wisconsin,Dodge,43065,13968.0,26643.0,2454.0
2016,Wisconsin,Door,17608,8026.0,8584.0,998.0
2016,Wisconsin,Douglas,22511,11345.0,9659.0,1507.0
2016,Wisconsin,Dunn,22091,9026.0,11488.0,1577.0
2016,Wisconsin,Eau Claire,54885,27294.0,23311.0,4280.0
2016,Wisconsin,Florence,2657,666.0,1897.0,94.0
2016,Wisconsin,Fond du Lac,51327,17391.0,31044.0,2892.0
2016,Wisconsin,Forest,4540,1584.0,2788.0,168.0
2016,Wisconsin,Grant,24321,10046.0,12349.0,1926.0
2016,Wisconsin,Green,18985,9122.0,8693.0,1170.0
2016,Wisconsin,Green Lake,9388,2701.0,6213.0,474.0
2016,Wisconsin,Iowa,12260,6669.0,4809.0,782.0
2016,Wisconsin,Iron,3497,1273.0,2090.0,134.0
2016,Wisconsin,Jackson,9272,3821.0,4907.0,544.0
2016,Wisconsin,Jefferson,43146,16561.0,23410.0,3175.0
2016,Wisconsin,Juneau,11732,4073.0,7123.0,536.0
2016,Wisconsin,Kenosha,77076,35771.0,36025.0,5280.0
2016,Wisconsin,Kewaunee,10758,3623.0,6616.0,519.0
2016,Wisconsin,La Crosse,62968,32406.0,26389.0,4173.0
2016,Wisconsin,Lafayette,7662,3288.0,3977.0,397.0
2016,Wisconsin,Langlade,10132,3260.0,6436.0,436.0
2016,Wisconsin,Lincoln,14706,5370.0,8400.0,936.0
2016,Wisconsin,Manitowoc,40346,14506.0,23193.0,2647.0
2016,Wisconsin,Marathon,69515,26477.0,39013.0,4025.0
2016,Wisconsin,Marinette,20046,6243.0,12995.0,808.0
2016,Wisconsin,Marquette,7893,2809.0,4714.0,370.0
2016,Wisconsin,Menominee,1279,1003.0,269.0,7.0
2016,Wisconsin,Milwaukee,440247,288797.0,125846.0,25604.0
2016,Wisconsin,Monroe,19670,7048.0,11352.0,1270.0
2016,Wisconsin,Oconto,19978,5884.0,13253.0,841.0
2016,Wisconsin,Oneida,21473,8104.0,12117.0,1252.0
2016,Wisconsin,Outagamie,93868,38087.0,49884.0,5897.0
2016,Wisconsin,Ozaukee,54523,20168.0,30430.0,3925.0
2016,Wisconsin,Pepin,3739,1345.0,2206.0,188.0
2016,Wisconsin,Pierce,21189,8382.0,11258.0,1549.0
2016,Wisconsin,Polk,22749,7570.0,13815.0,1364.0
2016,Wisconsin,Portage,38496,18521.0,17306.0,2669.0
2016,Wisconsin,Price,7577,2669.0,4562.0,346.0
2016,Wisconsin,Racine,94133,42512.0,46611.0,5010.0
2016,Wisconsin,Richland,8055,3577.0,4023.0,455.0
2016,Wisconsin,Rock,76068,39343.0,31488.0,5237.0
2016,Wisconsin,Rusk,7087,2171.0,4564.0,352.0
2016,Wisconsin,St. Croix,47508,17486.0,26220.0,3802.0
2016,Wisconsin,Sauk,31318,14692.0,14791.0,1835.0
2016,Wisconsin,Sawyer,9121,3504.0,5185.0,432.0
2016,Wisconsin,Shawano,19751,6056.0,12742.0,953.0
2016,Wisconsin,Sheboygan,59655,22956.0,32458.0,4241.0
2016,Wisconsin,Taylor,9484,2398.0,6589.0,497.0
2016,Wisconsin,Trempealeau,13675,5636.0,7364.0,675.0
2016,Wisconsin,Vernon,14213,6352.0,6996.0,865.0
2016,Wisconsin,Vilas,13612,4770.0,8169.0,673.0
2016,Wisconsin,Walworth,51324,18706.0,28851.0,3767.0
2016,Wisconsin,Washburn,9148,3284.0,5404.0,460.0
2016,Wisconsin,Washington,78003,20855.0,51729.0,5419.0
2016,Wisconsin,Waukesha,239042,79200.0,142521.0,17321.0
2016,Wisconsin,Waupaca,26024,8440.0,16189.0,1395.0
2016,Wisconsin,Waushara,11999,3792.0,7669.0,538.0
2016,Wisconsin,Winnebago,87144,37054.0,43448.0,6642.0
2016,Wisconsin,Wood,37800,14232.0,21503.0,2065.0
2016,Wyoming,Albany,17060,6890.0,7602.0,2568.0
2016,Wyoming,Big Horn,5317,604.0,4067.0,646.0
2016,Wyoming,Campbell,18199,1324.0,15778.0,1097.0
2016,Wyoming,Carbon,6374,1279.0,4409.0,686.0
2016,Wyoming,Converse,6654,668.0,5520.0,466.0
2016,Wyoming,Crook,3826,273.0,3348.0,205.0
2016,Wyoming,Fremont,17023,4200.0,11167.0,1656.0
2016,Wyoming,Goshen,5796,924.0,4418.0,454.0
2016,Wyoming,Hot Springs,2586,400.0,1939.0,247.0
2016,Wyoming,Johnson,4417,638.0,3477.0,302.0
2016,Wyoming,Laramie,40969,11573.0,24847.0,4549.0
2016,Wyoming,Lincoln,8875,1105.0,6779.0,991.0
2016,Wyoming,Natrona,33348,6577.0,23552.0,3219.0
2016,Wyoming,Niobrara,1314,115.0,1116.0,83.0
2016,Wyoming,Park,15095,2535.0,11115.0,1445.0
2016,Wyoming,Platte,4529,719.0,3437.0,373.0
2016,Wyoming,Sheridan,14510,2927.0,10266.0,1317.0
2016,Wyoming,Sublette,4390,644.0,3409.0,337.0
2016,Wyoming,Sweetwater,17130,3231.0,12154.0,1745.0
2016,Wyoming,Teton,12627,7314.0,3921.0,1392.0
2016,Wyoming,Uinta,8470,1202.0,6154.0,1114.0
2016,Wyoming,Washakie,3814,532.0,2911.0,371.0
2016,Wyoming,Weston,3526,299.0,3033.0,194.0
